Date/Time,Electricity:Facility [J](TimeStep),InteriorLights:Electricity [J](TimeStep),Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly),DistrictCooling:Facility [J](TimeStep),DistrictHeating:Facility [J](TimeStep),Carbon Equivalent:Facility [kg](TimeStep) 
 06/23  09:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  09:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  09:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  09:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/23  10:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  10:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  10:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  10:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  10:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/23  11:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  11:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  11:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  11:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  11:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/23  12:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  12:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  12:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  12:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  12:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/23  13:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  13:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  13:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  13:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  13:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/23  14:10:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  14:20:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  14:30:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  14:40:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  14:50:00,0.0,0.0,,,,,,0.0,0.0,0.0 
 06/23  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/23  15:10:00,0.0,0.0,,,,,,237821.53339777716,0.0,0.0 
 06/23  15:20:00,0.0,0.0,,,,,,236179.1435294207,0.0,0.0 
 06/23  15:30:00,0.0,0.0,,,,,,212901.94279528343,0.0,0.0 
 06/23  15:40:00,0.0,0.0,,,,,,191178.78285109646,0.0,0.0 
 06/23  15:50:00,0.0,0.0,,,,,,182003.76538661278,0.0,0.0 
 06/23  16:00:00,0.0,0.0,0.0,0.0,1233224.130628417,0.0,0.0,173138.96266822663,0.0,0.0 
 06/23  16:10:00,0.0,0.0,,,,,,715357.299731907,0.0,0.0 
 06/23  16:20:00,0.0,0.0,,,,,,726239.7620350437,0.0,0.0 
 06/23  16:30:00,0.0,0.0,,,,,,670011.7482548729,0.0,0.0 
 06/23  16:40:00,0.0,0.0,,,,,,570165.3039548217,0.0,0.0 
 06/23  16:50:00,0.0,0.0,,,,,,552327.2923332274,0.0,0.0 
 06/23  17:00:00,0.0,0.0,0.0,0.0,3763764.98851764,0.0,0.0,529663.5822077681,0.0,0.0 
 06/23  17:10:00,12090.749999999998,12090.749999999998,,,,,,521000.289353629,141314.16373429844,0.0 
 06/23  17:20:00,12090.749999999998,12090.749999999998,,,,,,509536.9348378724,141314.16373429844,0.0 
 06/23  17:30:00,12090.749999999998,12090.749999999998,,,,,,500269.0806935847,141314.16373429844,0.0 
 06/23  17:40:00,12090.749999999998,12090.749999999998,,,,,,492222.3854888238,141314.16373429844,0.0 
 06/23  17:50:00,12090.749999999998,12090.749999999998,,,,,,484774.46424115289,141314.16373429844,0.0 
 06/23  18:00:00,12090.749999999998,12090.749999999998,72544.49999999999,72544.49999999999,2985562.2012501445,847884.9824057906,0.0,477759.0466350816,141314.16373429844,0.0 
 06/23  18:10:00,96488.23496964319,96488.23496964319,,,,,,518999.7731212622,282628.32746859689,0.0 
 06/23  18:20:00,99561.74990023919,99561.74990023919,,,,,,516153.44777858586,282628.32746859689,0.0 
 06/23  18:30:00,102153.15000000001,102153.15000000001,,,,,,512580.33582064908,282628.32746859689,0.0 
 06/23  18:40:00,102153.15000000001,102153.15000000001,,,,,,508133.33731201416,282628.32746859689,0.0 
 06/23  18:50:00,102153.15000000001,102153.15000000001,,,,,,503746.98211169618,282628.32746859689,0.0 
 06/23  19:00:00,102153.15000000001,102153.15000000001,604662.5848698824,604662.5848698824,3059073.5583264196,1695769.9648115813,0.0,499459.68218221238,282628.32746859689,0.0 
 06/23  19:10:00,102153.15000000001,102153.15000000001,,,,,,982364.7909937088,282628.32746859689,0.0 
 06/23  19:20:00,102153.15000000001,102153.15000000001,,,,,,967287.6957760693,282628.32746859689,0.0 
 06/23  19:30:00,102153.15000000001,102153.15000000001,,,,,,897991.6169544555,282628.32746859689,0.0 
 06/23  19:40:00,102153.15000000001,102153.15000000001,,,,,,796505.4785762508,282628.32746859689,0.0 
 06/23  19:50:00,102153.15000000001,102153.15000000001,,,,,,762155.6115069257,282628.32746859689,0.0 
 06/23  20:00:00,102153.15000000001,102153.15000000001,612918.9,612918.9,5148052.065882534,1695769.9648115813,0.0,741746.8720751233,282628.32746859689,0.0 
 06/23  20:10:00,102153.15000000001,102153.15000000001,,,,,,712171.8981670016,84788.49824057908,0.0 
 06/23  20:20:00,102153.15000000001,102153.15000000001,,,,,,694171.9814213854,84788.49824057908,0.0 
 06/23  20:30:00,102153.15000000001,102153.15000000001,,,,,,679183.8431109921,84788.49824057908,0.0 
 06/23  20:40:00,102153.15000000001,102153.15000000001,,,,,,666400.8105702559,84788.49824057908,0.0 
 06/23  20:50:00,102153.15000000001,102153.15000000001,,,,,,655262.7653110669,84788.49824057908,0.0 
 06/23  21:00:00,102153.15000000001,102153.15000000001,612918.9,612918.9,4052472.222529456,508730.9894434745,0.0,645280.9239487539,84788.49824057908,0.0 
 06/23  21:10:00,90062.40000000001,90062.40000000001,,,,,,516517.39817048478,8508.984444546382,0.0 
 06/23  21:20:00,90062.40000000001,90062.40000000001,,,,,,509215.6984136672,8508.984444546382,0.0 
 06/23  21:30:00,90062.40000000001,90062.40000000001,,,,,,502453.35364159467,8508.984444546384,0.0 
 06/23  21:40:00,90062.40000000001,90062.40000000001,,,,,,496299.6195612161,8508.984444546384,0.0 
 06/23  21:50:00,90062.40000000001,90062.40000000001,,,,,,491142.14809321876,8508.984444546384,0.0 
 06/23  22:00:00,90062.40000000001,90062.40000000001,540374.4,540374.4,3002257.583744369,51053.906667278294,0.0,486629.3658641873,8508.984444546384,0.0 
 06/23  22:10:00,0.0,0.0,,,,,,439644.61048727008,25526.953333639154,0.0 
 06/23  22:20:00,0.0,0.0,,,,,,434082.29084717438,25526.953333639154,0.0 
 06/23  22:30:00,0.0,0.0,,,,,,429857.9814233886,25526.953333639154,0.0 
 06/23  22:40:00,0.0,0.0,,,,,,426161.366905862,25526.953333639154,0.0 
 06/23  22:50:00,0.0,0.0,,,,,,422701.5639350559,25526.953333639154,0.0 
 06/23  23:00:00,0.0,0.0,0.0,0.0,2571864.822352383,153161.72000183495,0.0,419417.00875363175,25526.953333639154,0.0 
 06/23  23:10:00,0.0,0.0,,,,,,202397.6277889692,34035.93777818553,0.0 
 06/23  23:20:00,0.0,0.0,,,,,,199405.64547022218,34035.93777818553,0.0 
 06/23  23:30:00,0.0,0.0,,,,,,195978.89843252136,34035.93777818554,0.0 
 06/23  23:40:00,0.0,0.0,,,,,,192402.523323244,34035.93777818554,0.0 
 06/23  23:50:00,0.0,0.0,,,,,,188543.44482739416,34035.93777818554,0.0 
 06/23  24:00:00,0.0,0.0,0.0,0.0,1163101.4637649537,204215.62666911318,0.0,184373.32392260288,34035.93777818554,0.0 
 06/24  00:10:00,0.0,0.0,,,,,,180664.80422665276,34035.93777818554,0.0 
 06/24  00:20:00,0.0,0.0,,,,,,177449.55545298774,34035.93777818554,0.0 
 06/24  00:30:00,0.0,0.0,,,,,,174974.81813641609,34035.93777818554,0.0 
 06/24  00:40:00,0.0,0.0,,,,,,173212.0007667495,34035.93777818554,0.0 
 06/24  00:50:00,0.0,0.0,,,,,,171877.62793493807,34035.93777818554,0.0 
 06/24  01:00:00,0.0,0.0,0.0,0.0,1049040.7440815666,204215.6266691132,0.0,170861.9375638225,34035.93777818554,0.0 
 06/24  01:10:00,0.0,0.0,,,,,,170119.46584621844,34035.93777818554,0.0 
 06/24  01:20:00,0.0,0.0,,,,,,169168.94878351075,34035.93777818554,0.0 
 06/24  01:30:00,0.0,0.0,,,,,,167836.77014866458,34035.93777818554,0.0 
 06/24  01:40:00,0.0,0.0,,,,,,166182.4030154999,34035.93777818554,0.0 
 06/24  01:50:00,0.0,0.0,,,,,,164276.7396664886,34035.93777818554,0.0 
 06/24  02:00:00,0.0,0.0,0.0,0.0,999799.418950963,204215.6266691132,0.0,162215.09149058068,34035.93777818554,0.0 
 06/24  02:10:00,0.0,0.0,,,,,,160799.97820847287,34035.93777818554,0.0 
 06/24  02:20:00,0.0,0.0,,,,,,159485.7609196286,34035.93777818554,0.0 
 06/24  02:30:00,0.0,0.0,,,,,,158355.4071047376,34035.93777818554,0.0 
 06/24  02:40:00,0.0,0.0,,,,,,157402.7557856085,34035.93777818554,0.0 
 06/24  02:50:00,0.0,0.0,,,,,,156585.7059347361,34035.93777818554,0.0 
 06/24  03:00:00,0.0,0.0,0.0,0.0,948498.8108014241,204215.6266691132,0.0,155869.20284824034,34035.93777818554,0.0 
 06/24  03:10:00,0.0,0.0,,,,,,312734.8988280967,34035.93777818554,0.0 
 06/24  03:20:00,0.0,0.0,,,,,,238676.57362329649,34035.93777818554,0.0 
 06/24  03:30:00,0.0,0.0,,,,,,284107.5473372957,34035.93777818554,0.0 
 06/24  03:40:00,0.0,0.0,,,,,,270157.4779653871,34035.93777818554,0.0 
 06/24  03:50:00,0.0,0.0,,,,,,259623.60820498883,34035.93777818554,0.0 
 06/24  04:00:00,0.0,0.0,0.0,0.0,1619089.5924180425,204215.6266691132,0.0,253789.48645897758,34035.93777818554,0.0 
 06/24  04:10:00,0.0,0.0,,,,,,579700.2546649547,34035.93777818554,0.0 
 06/24  04:20:00,0.0,0.0,,,,,,377429.5454920674,34035.93777818554,0.0 
 06/24  04:30:00,0.0,0.0,,,,,,499397.3735202688,34035.93777818554,0.0 
 06/24  04:40:00,0.0,0.0,,,,,,478905.89847191286,34035.93777818554,0.0 
 06/24  04:50:00,0.0,0.0,,,,,,455948.6863789688,34035.93777818554,0.0 
 06/24  05:00:00,0.0,0.0,0.0,0.0,2836895.743835194,204215.6266691132,0.0,445513.98530702156,34035.93777818554,0.0 
 06/24  05:10:00,12090.749999999998,12090.749999999998,,,,,,450115.2228136614,104693.01964533475,0.0 
 06/24  05:20:00,12090.749999999998,12090.749999999998,,,,,,444746.90364332779,104693.01964533475,0.0 
 06/24  05:30:00,12090.749999999998,12090.749999999998,,,,,,440276.07613111837,104693.01964533475,0.0 
 06/24  05:40:00,12090.749999999998,12090.749999999998,,,,,,436440.7591674739,104693.01964533475,0.0 
 06/24  05:50:00,12090.749999999998,12090.749999999998,,,,,,433214.82679691896,104693.01964533475,0.0 
 06/24  06:00:00,12090.749999999998,12090.749999999998,72544.49999999999,72544.49999999999,2635121.7021726507,628158.1178720085,0.0,430327.9136201503,104693.01964533475,0.0 
 06/24  06:10:00,74914.24400195269,74914.24400195269,,,,,,478871.2263859723,299646.29635768968,0.0 
 06/24  06:20:00,73373.72935941776,73373.72935941776,,,,,,478692.3457431117,299646.29635768968,0.0 
 06/24  06:30:00,71905.97834294793,71905.97834294793,,,,,,478662.4371079163,299646.29635768968,0.0 
 06/24  06:40:00,70664.78003446349,70664.78003446349,,,,,,478701.0632955777,299646.29635768968,0.0 
 06/24  06:50:00,69494.00869151183,69494.00869151183,,,,,,478670.6221004026,299646.29635768968,0.0 
 06/24  07:00:00,68393.70248837784,68393.70248837784,428746.4429186715,428746.4429186715,2872196.5014985685,1797877.778146138,0.0,478598.8068655877,299646.29635768968,0.0 
 06/24  07:10:00,67039.86906370355,67039.86906370355,,,,,,477851.2409650568,291137.31191314329,0.0 
 06/24  07:20:00,65719.4368213363,65719.4368213363,,,,,,479797.15311060109,291137.31191314329,0.0 
 06/24  07:30:00,64431.814499793225,64431.814499793225,,,,,,481515.6337223118,291137.31191314329,0.0 
 06/24  07:40:00,63430.81349652262,63430.81349652262,,,,,,483174.12491881058,291137.31191314329,0.0 
 06/24  07:50:00,62463.43485254805,62463.43485254805,,,,,,484720.14949323746,291137.31191314329,0.0 
 06/24  08:00:00,61529.037864151855,61529.037864151855,384614.4065980556,384614.4065980556,2893303.111013042,1746823.8714788599,0.0,486244.80880302409,291137.31191314329,0.0 
 06/24  08:10:00,60284.827519036015,60284.827519036015,,,,,,335557.54399793999,70657.08186714922,0.0 
 06/24  08:20:00,59032.59770992785,59032.59770992785,,,,,,335134.8313846766,70657.08186714922,0.0 
 06/24  08:30:00,57952.50199607516,57952.50199607516,,,,,,335186.98903824688,70657.08186714922,0.0 
 06/24  08:40:00,57031.803673207796,57031.803673207796,,,,,,335726.0424784563,70657.08186714922,0.0 
 06/24  08:50:00,56100.80020499241,56100.80020499241,,,,,,337003.92069284428,70657.08186714922,0.0 
