time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20131205:1109,384.01,95.0,0.0,28.39,12.88,2.23,0.0
20131205:1209,309.01,89.0,0.0,24.04,13.62,2.32,0.0
20131205:1309,181.01,83.0,0.0,17.18,13.43,2.0,0.0
20131205:1409,59.0,48.0,0.0,8.48,13.24,1.67,0.0
20131205:1509,0.0,0.0,0.0,0.0,13.05,1.35,0.0
20131205:1609,0.0,0.0,0.0,0.0,12.54,1.49,0.0
20131205:1709,0.0,0.0,0.0,0.0,12.03,1.62,0.0
20131205:1809,0.0,0.0,0.0,0.0,11.52,1.75,0.0
20131205:1909,0.0,0.0,0.0,0.0,11.11,1.73,0.0
20131205:2009,0.0,0.0,0.0,0.0,10.7,1.71,0.0
20131205:2109,0.0,0.0,0.0,0.0,10.29,1.68,0.0
20131205:2209,0.0,0.0,0.0,0.0,10.27,2.06,0.0
20131205:2309,0.0,0.0,0.0,0.0,10.24,2.44,0.0
20131206:0009,0.0,0.0,0.0,0.0,10.22,2.81,0.0
20131206:0109,0.0,0.0,0.0,0.0,9.92,2.33,0.0
20131206:0209,0.0,0.0,0.0,0.0,9.63,1.84,0.0
20131206:0309,0.0,0.0,0.0,0.0,9.33,1.35,0.0
20131206:0409,0.0,0.0,0.0,0.0,9.33,1.13,0.0
20131206:0509,0.0,0.0,0.0,0.0,9.32,0.91,0.0
20131206:0609,0.0,36.0,0.0,6.39,9.31,0.69,0.0
20131206:0709,169.01,68.0,0.0,15.39,10.6,0.83,0.0
20131206:0809,282.01,89.0,0.0,22.67,11.89,0.97,0.0
20131206:0909,282.01,147.0,0.0,27.6,13.18,1.12,0.0
20131206:1009,301.01,158.0,0.0,29.56,13.8,1.95,0.0
20131206:1109,419.01,71.0,0.0,28.29,14.42,2.79,0.0
20131206:1209,280.01,106.0,0.0,23.96,15.03,3.63,0.0
20131206:1309,184.01,80.0,0.0,17.14,13.64,3.43,0.0
20131206:1409,39.0,56.0,0.0,8.46,12.24,3.22,0.0
20131206:1509,0.0,0.0,0.0,0.0,10.84,3.02,0.0
20131206:1609,0.0,0.0,0.0,0.0,10.38,3.17,0.0
20131206:1709,0.0,0.0,0.0,0.0,9.92,3.31,0.0
20131206:1809,0.0,0.0,0.0,0.0,9.46,3.46,0.0
20131206:1909,0.0,0.0,0.0,0.0,9.31,3.57,0.0
20131206:2009,0.0,0.0,0.0,0.0,9.17,3.67,0.0
20131206:2109,0.0,0.0,0.0,0.0,9.02,3.78,0.0
20131206:2209,0.0,0.0,0.0,0.0,9.18,3.91,0.0
20131206:2309,0.0,0.0,0.0,0.0,9.34,4.04,0.0
20131207:0009,0.0,0.0,0.0,0.0,9.5,4.17,0.0
20131207:0109,0.0,0.0,0.0,0.0,9.73,3.86,0.0
20131207:0209,0.0,0.0,0.0,0.0,9.96,3.56,0.0
20131207:0309,0.0,0.0,0.0,0.0,10.18,3.26,0.0
20131207:0409,0.0,0.0,0.0,0.0,9.95,3.03,0.0
20131207:0509,0.0,0.0,0.0,0.0,9.72,2.8,0.0
20131207:0609,0.0,30.0,0.0,6.24,9.49,2.58,0.0
20131207:0709,160.01,72.0,0.0,15.24,10.77,2.96,0.0
20131207:0809,134.0,165.0,0.0,22.53,12.04,3.33,0.0
20131207:0909,5.0,180.0,0.0,27.46,13.31,3.71,0.0
20131207:1009,7.0,198.0,0.0,29.44,13.6,5.0,0.0
20131207:1109,40.0,227.0,0.0,28.19,13.89,6.29,0.0
20131207:1209,0.0,74.0,0.0,23.89,14.18,7.57,0.0
20131207:1309,13.0,124.0,0.0,17.09,13.31,6.7,0.0
20131207:1409,20.0,60.0,0.0,8.43,12.44,5.83,0.0
20131207:1509,0.0,0.0,0.0,0.0,11.57,4.97,0.0
20131207:1609,0.0,0.0,0.0,0.0,10.85,4.8,0.0
20131207:1709,0.0,0.0,0.0,0.0,10.12,4.63,0.0
20131207:1809,0.0,0.0,0.0,0.0,9.4,4.46,0.0
20131207:1909,0.0,0.0,0.0,0.0,8.74,4.41,0.0
20131207:2009,0.0,0.0,0.0,0.0,8.08,4.36,0.0
20131207:2109,0.0,0.0,0.0,0.0,7.42,4.32,0.0
20131207:2209,0.0,0.0,0.0,0.0,7.09,4.71,0.0
20131207:2309,0.0,0.0,0.0,0.0,6.75,5.1,0.0
20131208:0009,0.0,0.0,0.0,0.0,6.42,5.49,0.0
20131208:0109,0.0,0.0,0.0,0.0,6.58,4.97,0.0
20131208:0209,0.0,0.0,0.0,0.0,6.74,4.45,0.0
20131208:0309,0.0,0.0,0.0,0.0,6.89,3.93,0.0
20131208:0409,0.0,0.0,0.0,0.0,6.46,3.83,0.0
20131208:0509,0.0,0.0,0.0,0.0,6.03,3.74,0.0
20131208:0609,0.0,34.0,0.0,6.09,5.6,3.64,0.0
20131208:0709,158.01,72.0,0.0,15.1,6.96,3.48,0.0
20131208:0809,277.01,89.0,0.0,22.38,8.31,3.32,0.0
20131208:0909,346.01,106.0,0.0,27.33,9.67,3.16,0.0
20131208:1009,378.01,110.0,0.0,29.33,10.08,3.09,0.0
20131208:1109,358.01,108.0,0.0,28.11,10.49,3.01,0.0
20131208:1209,284.01,102.0,0.0,23.83,10.9,2.94,0.0
20131208:1309,166.01,89.0,0.0,17.06,10.7,2.54,0.0
20131208:1409,60.0,48.0,0.0,8.42,10.5,2.14,0.0
20131208:1509,0.0,0.0,0.0,0.0,10.29,1.74,0.0
20131208:1609,0.0,0.0,0.0,0.0,9.98,1.72,0.0
20131208:1709,0.0,0.0,0.0,0.0,9.67,1.7,0.0
20131208:1809,0.0,0.0,0.0,0.0,9.37,1.68,0.0
20131208:1909,0.0,0.0,0.0,0.0,9.19,1.7,0.0
20131208:2009,0.0,0.0,0.0,0.0,9.02,1.71,0.0
20131208:2109,0.0,0.0,0.0,0.0,8.84,1.72,0.0
20131208:2209,0.0,0.0,0.0,0.0,8.82,1.71,0.0
20131208:2309,0.0,0.0,0.0,0.0,8.79,1.7,0.0
20131209:0009,0.0,0.0,0.0,0.0,8.77,1.68,0.0
20131209:0109,0.0,0.0,0.0,0.0,8.66,1.54,0.0
20131209:0209,0.0,0.0,0.0,0.0,8.56,1.4,0.0
20131209:0309,0.0,0.0,0.0,0.0,8.45,1.26,0.0
20131209:0409,0.0,0.0,0.0,0.0,8.48,1.21,0.0
20131209:0509,0.0,0.0,0.0,0.0,8.5,1.17,0.0
20131209:0609,0.0,34.0,0.0,5.95,8.52,1.13,0.0
20131209:0709,162.01,67.0,0.0,14.96,9.82,1.17,0.0
20131209:0809,275.01,89.0,0.0,22.25,11.12,1.21,0.0
20131209:0909,358.01,97.0,0.0,27.2,12.42,1.26,0.0
20131209:1009,391.01,101.0,0.0,29.23,12.95,2.11,0.0
20131209:1109,357.01,108.0,0.0,28.03,13.48,2.97,0.0
20131209:1209,272.01,108.0,0.0,23.78,14.0,3.82,0.0
20131209:1309,162.01,91.0,0.0,17.03,13.12,3.6,0.0
20131209:1409,57.0,49.0,0.0,8.41,12.23,3.37,0.0
20131209:1509,0.0,0.0,0.0,0.0,11.34,3.14,0.0
20131209:1609,0.0,0.0,0.0,0.0,10.68,3.27,0.0
20131209:1709,0.0,0.0,0.0,0.0,10.01,3.39,0.0
20131209:1809,0.0,0.0,0.0,0.0,9.35,3.52,0.0
20131209:1909,0.0,0.0,0.0,0.0,9.17,3.51,0.0
20131209:2009,0.0,0.0,0.0,0.0,9.0,3.5,0.0
20131209:2109,0.0,0.0,0.0,0.0,8.82,3.49,0.0
20131209:2209,0.0,0.0,0.0,0.0,9.0,3.28,0.0
20131209:2309,0.0,0.0,0.0,0.0,9.19,3.07,0.0
20131210:0009,0.0,0.0,0.0,0.0,9.37,2.86,0.0
20131210:0109,0.0,0.0,0.0,0.0,9.25,2.6,0.0
20131210:0209,0.0,0.0,0.0,0.0,9.14,2.34,0.0
20131210:0309,0.0,0.0,0.0,0.0,9.02,2.08,0.0
20131210:0409,0.0,0.0,0.0,0.0,9.05,1.75,0.0
20131210:0509,0.0,0.0,0.0,0.0,9.07,1.41,0.0
20131210:0609,0.0,39.0,0.0,5.81,9.09,1.08,0.0
20131210:0709,124.01,87.0,0.0,14.82,10.47,1.18,0.0
20131210:0809,216.01,121.0,0.0,22.12,11.85,1.28,0.0
20131210:0909,376.01,84.0,0.0,27.09,13.23,1.38,0.0
20131210:1009,283.01,164.0,0.0,29.13,13.96,3.1,0.0
20131210:1109,370.01,98.0,0.0,27.95,14.69,4.83,0.0
20131210:1209,40.0,191.0,0.0,23.73,15.41,6.55,0.0
20131210:1309,2.0,97.0,0.0,17.01,14.66,6.02,0.0
20131210:1409,76.01,39.0,0.0,8.41,13.9,5.49,0.0
20131210:1509,0.0,0.0,0.0,0.0,13.14,4.95,0.0
20131210:1609,0.0,0.0,0.0,0.0,12.19,6.41,0.0
20131210:1709,0.0,0.0,0.0,0.0,11.24,7.88,0.0
20131210:1809,0.0,0.0,0.0,0.0,10.29,9.34,0.0
20131210:1909,0.0,0.0,0.0,0.0,9.48,9.37,0.0
20131210:2009,0.0,0.0,0.0,0.0,8.68,9.41,0.0
20131210:2109,0.0,0.0,0.0,0.0,7.87,9.45,0.0
20131210:2209,0.0,0.0,0.0,0.0,7.48,9.61,0.0
20131210:2309,0.0,0.0,0.0,0.0,7.08,9.78,0.0
20131211:0009,0.0,0.0,0.0,0.0,6.69,9.94,0.0
20131211:0109,0.0,0.0,0.0,0.0,6.4,9.82,0.0
20131211:0209,0.0,0.0,0.0,0.0,6.11,9.69,0.0
20131211:0309,0.0,0.0,0.0,0.0,5.81,9.56,0.0
20131211:0409,0.0,0.0,0.0,0.0,5.5,9.6,0.0
20131211:0509,0.0,0.0,0.0,0.0,5.19,9.64,0.0
20131211:0609,0.0,33.0,0.0,5.68,4.88,9.68,0.0
20131211:0709,105.01,95.0,0.0,14.69,5.64,9.92,0.0
20131211:0809,251.01,100.0,0.0,22.0,6.39,10.16,0.0
20131211:0909,39.0,219.0,0.0,26.97,7.15,10.4,0.0
20131211:1009,41.0,235.0,0.0,29.04,7.38,10.06,0.0
20131211:1109,164.01,208.0,0.0,27.89,7.61,9.72,0.0
20131211:1209,217.01,138.0,0.0,23.69,7.83,9.38,0.0
20131211:1309,179.01,81.0,0.0,16.99,7.44,8.64,0.0
20131211:1409,60.0,47.0,0.0,8.41,7.05,7.91,0.0
20131211:1509,0.0,0.0,0.0,0.0,6.66,7.17,0.0
20131211:1609,0.0,0.0,0.0,0.0,6.16,6.48,0.0
20131211:1709,0.0,0.0,0.0,0.0,5.65,5.79,0.0
20131211:1809,0.0,0.0,0.0,0.0,5.15,5.1,0.0
20131211:1909,0.0,0.0,0.0,0.0,4.86,4.58,0.0
20131211:2009,0.0,0.0,0.0,0.0,4.58,4.06,0.0
20131211:2109,0.0,0.0,0.0,0.0,4.3,3.54,0.0
20131211:2209,0.0,0.0,0.0,0.0,4.41,3.32,0.0
20131211:2309,0.0,0.0,0.0,0.0,4.52,3.1,0.0
20131212:0009,0.0,0.0,0.0,0.0,4.63,2.88,0.0
20131212:0109,0.0,0.0,0.0,0.0,4.57,2.97,0.0
20131212:0209,0.0,0.0,0.0,0.0,4.51,3.05,0.0
20131212:0309,0.0,0.0,0.0,0.0,4.44,3.13,0.0
20131212:0409,0.0,0.0,0.0,0.0,4.52,2.92,0.0
20131212:0509,0.0,0.0,0.0,0.0,4.6,2.71,0.0
20131212:0609,0.0,37.0,0.0,5.55,4.67,2.5,0.0
20131212:0709,49.0,112.0,0.0,14.56,6.12,2.47,0.0
20131212:0809,196.01,129.0,0.0,21.88,7.57,2.45,0.0
20131212:0909,43.0,218.0,0.0,26.87,9.02,2.43,0.0
20131212:1009,28.0,226.0,0.0,28.95,9.62,3.13,0.0
20131212:1109,21.0,212.0,0.0,27.83,10.22,3.83,0.0
20131212:1209,0.0,89.0,0.0,23.66,10.82,4.52,0.0
20131212:1309,5.0,110.0,0.0,16.98,10.45,4.33,0.0
20131212:1409,13.0,59.0,0.0,8.42,10.08,4.13,0.0
20131212:1509,0.0,0.0,0.0,0.0,9.7,3.93,0.0
20131212:1609,0.0,0.0,0.0,0.0,8.88,4.2,0.0
20131212:1709,0.0,0.0,0.0,0.0,8.06,4.46,0.0
20131212:1809,0.0,0.0,0.0,0.0,7.24,4.73,0.0
20131212:1909,0.0,0.0,0.0,0.0,6.9,4.89,0.0
20131212:2009,0.0,0.0,0.0,0.0,6.57,5.04,0.0
20131212:2109,0.0,0.0,0.0,0.0,6.23,5.2,0.0
20131212:2209,0.0,0.0,0.0,0.0,6.26,4.99,0.0
20131212:2309,0.0,0.0,0.0,0.0,6.29,4.79,0.0
20131213:0009,0.0,0.0,0.0,0.0,6.32,4.58,0.0
20131213:0109,0.0,0.0,0.0,0.0,6.21,4.11,0.0
20131213:0209,0.0,0.0,0.0,0.0,6.11,3.64,0.0
20131213:0309,0.0,0.0,0.0,0.0,6.0,3.17,0.0
20131213:0409,0.0,0.0,0.0,0.0,6.0,2.83,0.0
20131213:0509,0.0,0.0,0.0,0.0,6.0,2.49,0.0
20131213:0609,0.0,17.0,0.0,5.43,5.99,2.15,0.0
20131213:0709,35.0,113.0,0.0,14.44,7.37,2.88,0.0
20131213:0809,18.0,165.0,0.0,21.77,8.74,3.6,0.0
20131213:0909,2.0,156.0,0.0,26.77,10.12,4.33,0.0
20131213:1009,1.0,160.0,0.0,28.88,10.59,4.09,0.0
20131213:1109,0.0,99.0,0.0,27.78,11.06,3.84,0.0
20131213:1209,0.0,66.0,0.0,23.64,11.53,3.6,0.0
20131213:1309,0.0,72.0,0.0,16.98,11.5,3.13,0.0
20131213:1409,13.0,59.0,0.0,8.44,11.47,2.66,0.0
20131213:1509,0.0,0.0,0.0,0.0,11.43,2.19,0.0
20131213:1609,0.0,0.0,0.0,0.0,11.05,2.53,0.0
20131213:1709,0.0,0.0,0.0,0.0,10.67,2.86,0.0
20131213:1809,0.0,0.0,0.0,0.0,10.3,3.2,0.0
20131213:1909,0.0,0.0,0.0,0.0,10.08,3.03,0.0
20131213:2009,0.0,0.0,0.0,0.0,9.87,2.87,0.0
20131213:2109,0.0,0.0,0.0,0.0,9.65,2.7,0.0
20131213:2209,0.0,0.0,0.0,0.0,9.8,2.73,0.0
20131213:2309,0.0,0.0,0.0,0.0,9.95,2.75,0.0
20131214:0009,0.0,0.0,0.0,0.0,10.1,2.77,0.0
20131214:0109,0.0,0.0,0.0,0.0,9.85,2.59,0.0
20131214:0209,0.0,0.0,0.0,0.0,9.61,2.41,0.0
20131214:0309,0.0,0.0,0.0,0.0,9.36,2.23,0.0
20131214:0409,0.0,0.0,0.0,0.0,9.39,2.17,0.0
20131214:0509,0.0,0.0,0.0,0.0,9.42,2.1,0.0
20131214:0609,0.0,34.0,0.0,5.31,9.44,2.03,0.0
20131214:0709,116.01,85.0,0.0,14.33,10.47,1.81,0.0
20131214:0809,228.01,109.0,0.0,21.66,11.5,1.59,0.0
20131214:0909,336.01,105.0,0.0,26.68,12.53,1.37,0.0
20131214:1009,349.01,122.0,0.0,28.81,13.04,1.2,0.0
20131214:1109,307.01,135.0,0.0,27.74,13.56,1.04,0.0
20131214:1209,275.01,105.0,0.0,23.62,14.07,0.88,0.0
20131214:1309,159.01,92.0,0.0,16.98,13.57,1.19,0.0
20131214:1409,57.0,49.0,0.0,8.46,13.07,1.5,0.0
20131214:1509,0.0,0.0,0.0,0.0,12.57,1.81,0.0
20131214:1609,0.0,0.0,0.0,0.0,12.12,1.72,0.0
20131214:1709,0.0,0.0,0.0,0.0,11.67,1.64,0.0
20131214:1809,0.0,0.0,0.0,0.0,11.23,1.56,0.0
20131214:1909,0.0,0.0,0.0,0.0,11.1,1.47,0.0
20131214:2009,0.0,0.0,0.0,0.0,10.97,1.37,0.0
20131214:2109,0.0,0.0,0.0,0.0,10.84,1.28,0.0
20131214:2209,0.0,0.0,0.0,0.0,10.77,1.27,0.0
20131214:2309,0.0,0.0,0.0,0.0,10.71,1.26,0.0
20131215:0009,0.0,0.0,0.0,0.0,10.64,1.24,0.0
20131215:0109,0.0,0.0,0.0,0.0,10.26,1.01,0.0
20131215:0209,0.0,0.0,0.0,0.0,9.88,0.78,0.0
20131215:0309,0.0,0.0,0.0,0.0,9.5,0.55,0.0
20131215:0409,0.0,0.0,0.0,0.0,9.48,0.56,0.0
20131215:0509,0.0,0.0,0.0,0.0,9.45,0.57,0.0
20131215:0609,0.0,33.0,0.0,5.2,9.42,0.58,0.0
20131215:0709,66.0,105.0,0.0,14.22,10.29,0.74,0.0
20131215:0809,254.01,93.0,0.0,21.56,11.15,0.89,0.0
20131215:0909,335.01,105.0,0.0,26.6,12.02,1.05,0.0
20131215:1009,233.01,186.0,0.0,28.75,12.53,1.01,0.0
20131215:1109,313.01,131.0,0.0,27.7,13.04,0.97,0.0
20131215:1209,286.01,98.0,0.0,23.61,13.54,0.94,0.0
20131215:1309,159.01,92.0,0.0,16.99,13.0,1.19,0.0
20131215:1409,49.0,53.0,0.0,8.49,12.46,1.43,0.0
20131215:1509,0.0,0.0,0.0,0.0,11.91,1.68,0.0
20131215:1609,0.0,0.0,0.0,0.0,11.14,1.76,0.0
20131215:1709,0.0,0.0,0.0,0.0,10.37,1.83,0.0
20131215:1809,0.0,0.0,0.0,0.0,9.6,1.9,0.0
20131215:1909,0.0,0.0,0.0,0.0,9.14,2.31,0.0
20131215:2009,0.0,0.0,0.0,0.0,8.69,2.71,0.0
20131215:2109,0.0,0.0,0.0,0.0,8.23,3.12,0.0
20131215:2209,0.0,0.0,0.0,0.0,8.31,3.13,0.0
20131215:2309,0.0,0.0,0.0,0.0,8.38,3.14,0.0
20131216:0009,0.0,0.0,0.0,0.0,8.46,3.16,0.0
20131216:0109,0.0,0.0,0.0,0.0,8.54,3.1,0.0
20131216:0209,0.0,0.0,0.0,0.0,8.62,3.05,0.0
20131216:0309,0.0,0.0,0.0,0.0,8.69,2.99,0.0
20131216:0409,0.0,0.0,0.0,0.0,8.63,3.2,0.0
20131216:0509,0.0,0.0,0.0,0.0,8.57,3.4,0.0
20131216:0609,0.0,24.0,0.0,5.09,8.5,3.6,0.0
20131216:0709,15.0,104.0,0.0,14.12,9.43,4.23,0.0
20131216:0809,18.0,162.0,0.0,21.47,10.36,4.87,0.0
20131216:0909,124.0,209.0,0.0,26.53,11.29,5.5,0.0
20131216:1009,0.0,139.0,0.0,28.7,11.77,5.54,0.0
20131216:1109,2.0,164.0,0.0,27.67,12.26,5.58,0.0
20131216:1209,86.0,191.0,0.0,23.61,12.74,5.61,0.0
20131216:1309,218.01,58.0,0.0,17.01,12.2,5.61,0.0
20131216:1409,28.0,59.0,0.0,8.52,11.66,5.61,0.0
20131216:1509,0.0,0.0,0.0,0.0,11.11,5.61,0.0
20131216:1609,0.0,0.0,0.0,0.0,10.58,6.05,0.0
20131216:1709,0.0,0.0,0.0,0.0,10.05,6.49,0.0
20131216:1809,0.0,0.0,0.0,0.0,9.52,6.92,0.0
20131216:1909,0.0,0.0,0.0,0.0,9.15,7.02,0.0
20131216:2009,0.0,0.0,0.0,0.0,8.78,7.12,0.0
20131216:2109,0.0,0.0,0.0,0.0,8.41,7.21,0.0
20131216:2209,0.0,0.0,0.0,0.0,8.4,7.33,0.0
20131216:2309,0.0,0.0,0.0,0.0,8.38,7.44,0.0
20131217:0009,0.0,0.0,0.0,0.0,8.37,7.56,0.0
20131217:0109,0.0,0.0,0.0,0.0,8.35,7.49,0.0
20131217:0209,0.0,0.0,0.0,0.0,8.34,7.42,0.0
20131217:0309,0.0,0.0,0.0,0.0,8.32,7.35,0.0
20131217:0409,0.0,0.0,0.0,0.0,8.21,7.2,0.0
20131217:0509,0.0,0.0,0.0,0.0,8.09,7.06,0.0
20131217:0609,0.0,22.0,0.0,4.98,7.97,6.91,0.0
20131217:0709,0.0,60.0,0.0,14.02,8.65,7.53,0.0
20131217:0809,1.0,116.0,0.0,21.39,9.33,8.14,0.0
20131217:0909,174.01,190.0,0.0,26.46,10.01,8.76,0.0
20131217:1009,64.0,237.0,0.0,28.65,10.22,8.66,0.0
20131217:1109,12.0,199.0,0.0,27.65,10.44,8.56,0.0
20131217:1209,0.0,76.0,0.0,23.61,10.65,8.46,0.0
20131217:1309,3.0,106.0,0.0,17.04,10.24,8.06,0.0
20131217:1409,0.0,36.0,0.0,8.56,9.83,7.66,0.0
20131217:1509,0.0,0.0,0.0,0.0,9.41,7.27,0.0
20131217:1609,0.0,0.0,0.0,0.0,8.9,7.16,0.0
20131217:1709,0.0,0.0,0.0,0.0,8.38,7.06,0.0
20131217:1809,0.0,0.0,0.0,0.0,7.87,6.95,0.0
20131217:1909,0.0,0.0,0.0,0.0,7.61,6.62,0.0
20131217:2009,0.0,0.0,0.0,0.0,7.35,6.28,0.0
20131217:2109,0.0,0.0,0.0,0.0,7.09,5.94,0.0
20131217:2209,0.0,0.0,0.0,0.0,7.1,5.76,0.0
20131217:2309,0.0,0.0,0.0,0.0,7.12,5.58,0.0
20131218:0009,0.0,0.0,0.0,0.0,7.13,5.39,0.0
20131218:0109,0.0,0.0,0.0,0.0,7.2,4.92,0.0
20131218:0209,0.0,0.0,0.0,0.0,7.27,4.46,0.0
20131218:0309,0.0,0.0,0.0,0.0,7.34,3.99,0.0
20131218:0409,0.0,0.0,0.0,0.0,7.12,4.04,0.0
20131218:0509,0.0,0.0,0.0,0.0,6.89,4.1,0.0
20131218:0609,0.0,20.0,0.0,4.88,6.66,4.15,0.0
20131218:0709,93.0,92.0,0.0,13.93,7.5,4.74,0.0
20131218:0809,148.01,147.0,0.0,21.31,8.34,5.33,0.0
20131218:0909,266.01,143.0,0.0,26.4,9.18,5.92,0.0
20131218:1009,136.0,226.0,0.0,28.61,9.53,6.03,0.0
20131218:1109,11.0,198.0,0.0,27.64,9.89,6.14,0.0
20131218:1209,0.0,64.0,0.0,23.62,10.24,6.25,0.0
20131218:1309,0.0,30.0,0.0,17.07,9.92,5.71,0.0
20131218:1409,0.0,26.0,0.0,8.61,9.6,5.17,0.0
20131218:1509,0.0,0.0,0.0,0.0,9.28,4.63,0.0
20131218:1609,0.0,0.0,0.0,0.0,8.68,4.56,0.0
20131218:1709,0.0,0.0,0.0,0.0,8.07,4.49,0.0
20131218:1809,0.0,0.0,0.0,0.0,7.47,4.41,0.0
20131218:1909,0.0,0.0,0.0,0.0,7.13,3.96,0.0
20131218:2009,0.0,0.0,0.0,0.0,6.8,3.5,0.0
20131218:2109,0.0,0.0,0.0,0.0,6.47,3.05,0.0
20131218:2209,0.0,0.0,0.0,0.0,6.5,3.39,0.0
20131218:2309,0.0,0.0,0.0,0.0,6.54,3.73,0.0
20131219:0009,0.0,0.0,0.0,0.0,6.57,4.07,0.0
20131219:0109,0.0,0.0,0.0,0.0,6.46,3.72,0.0
20131219:0209,0.0,0.0,0.0,0.0,6.36,3.38,0.0
20131219:0309,0.0,0.0,0.0,0.0,6.25,3.03,0.0
20131219:0409,0.0,0.0,0.0,0.0,6.18,2.97,0.0
20131219:0509,0.0,0.0,0.0,0.0,6.11,2.91,0.0
20131219:0609,0.0,20.0,0.0,4.79,6.03,2.86,0.0
20131219:0709,13.0,101.0,0.0,13.85,7.52,3.47,0.0
20131219:0809,25.0,166.0,0.0,21.24,9.0,4.09,0.0
20131219:0909,25.0,204.0,0.0,26.34,10.49,4.7,0.0
20131219:1009,57.0,236.0,0.0,28.58,11.01,4.48,0.0
20131219:1109,2.0,162.0,0.0,27.63,11.53,4.25,0.0
20131219:1209,6.0,157.0,0.0,23.64,12.05,4.03,0.0
20131219:1309,82.0,128.0,0.0,17.11,11.45,3.53,0.0
20131219:1409,26.0,61.0,0.0,8.66,10.85,3.03,0.0
20131219:1509,0.0,0.0,0.0,0.0,10.24,2.54,0.0
20131219:1609,0.0,0.0,0.0,0.0,9.83,2.82,0.0
20131219:1709,0.0,0.0,0.0,0.0,9.42,3.1,0.0
20131219:1809,0.0,0.0,0.0,0.0,9.02,3.38,0.0
20131219:1909,0.0,0.0,0.0,0.0,8.81,3.4,0.0
20131219:2009,0.0,0.0,0.0,0.0,8.6,3.43,0.0
20131219:2109,0.0,0.0,0.0,0.0,8.39,3.45,0.0
20131219:2209,0.0,0.0,0.0,0.0,8.36,3.3,0.0
20131219:2309,0.0,0.0,0.0,0.0,8.33,3.15,0.0
20131220:0009,0.0,0.0,0.0,0.0,8.3,3.01,0.0
20131220:0109,0.0,0.0,0.0,0.0,8.1,3.22,0.0
20131220:0209,0.0,0.0,0.0,0.0,7.9,3.43,0.0
20131220:0309,0.0,0.0,0.0,0.0,7.7,3.64,0.0
20131220:0409,0.0,0.0,0.0,0.0,7.66,3.64,0.0
20131220:0509,0.0,0.0,0.0,0.0,7.62,3.64,0.0
20131220:0609,0.0,28.0,0.0,4.7,7.57,3.64,0.0
20131220:0709,133.01,70.0,0.0,13.77,8.77,3.15,0.0
20131220:0809,253.01,89.0,0.0,21.17,9.96,2.67,0.0
20131220:0909,336.01,100.0,0.0,26.3,11.16,2.18,0.0
20131220:1009,380.01,100.0,0.0,28.56,11.64,1.79,0.0
20131220:1109,358.01,102.0,0.0,27.64,12.12,1.4,0.0
20131220:1209,281.01,102.0,0.0,23.66,12.59,1.01,0.0
20131220:1309,167.01,90.0,0.0,17.15,12.07,1.4,0.0
20131220:1409,61.0,50.0,0.0,8.72,11.54,1.8,0.0
20131220:1509,0.0,0.0,0.0,0.0,11.01,2.19,0.0
20131220:1609,0.0,0.0,0.0,0.0,10.5,2.16,0.0
20131220:1709,0.0,0.0,0.0,0.0,9.99,2.12,0.0
20131220:1809,0.0,0.0,0.0,0.0,9.49,2.08,0.0
20131220:1909,0.0,0.0,0.0,0.0,9.25,2.17,0.0
20131220:2009,0.0,0.0,0.0,0.0,9.02,2.25,0.0
20131220:2109,0.0,0.0,0.0,0.0,8.79,2.33,0.0
20131220:2209,0.0,0.0,0.0,0.0,8.39,2.39,0.0
20131220:2309,0.0,0.0,0.0,0.0,7.98,2.45,0.0
20131221:0009,0.0,0.0,0.0,0.0,7.58,2.51,0.0
20131221:0109,0.0,0.0,0.0,0.0,7.42,2.46,0.0
20131221:0209,0.0,0.0,0.0,0.0,7.26,2.42,0.0
20131221:0309,0.0,0.0,0.0,0.0,7.09,2.37,0.0
20131221:0409,0.0,0.0,0.0,0.0,7.21,2.56,0.0
20131221:0509,0.0,0.0,0.0,0.0,7.32,2.75,0.0
20131221:0609,0.0,28.0,0.0,4.62,7.43,2.94,0.0
20131221:0709,135.01,68.0,0.0,13.69,8.77,2.42,0.0
20131221:0809,247.01,92.0,0.0,21.11,10.11,1.91,0.0
20131221:0909,336.01,100.0,0.0,26.26,11.45,1.39,0.0
20131221:1009,373.01,104.0,0.0,28.54,12.08,1.36,0.0
20131221:1109,358.01,103.0,0.0,27.65,12.71,1.33,0.0
20131221:1209,282.01,101.0,0.0,23.7,13.34,1.3,0.0
20131221:1309,171.01,88.0,0.0,17.2,13.02,1.73,0.0
20131221:1409,68.0,47.0,0.0,8.79,12.7,2.17,0.0
20131221:1509,0.0,0.0,0.0,0.0,12.38,2.61,0.0
20131221:1609,0.0,0.0,0.0,0.0,11.64,3.05,0.0
20131221:1709,0.0,0.0,0.0,0.0,10.9,3.5,0.0
20131221:1809,0.0,0.0,0.0,0.0,10.17,3.94,0.0
20131221:1909,0.0,0.0,0.0,0.0,9.63,3.6,0.0
20131221:2009,0.0,0.0,0.0,0.0,9.1,3.26,0.0
20131221:2109,0.0,0.0,0.0,0.0,8.57,2.91,0.0
20131221:2209,0.0,0.0,0.0,0.0,8.4,3.3,0.0
20131221:2309,0.0,0.0,0.0,0.0,8.23,3.69,0.0
20131222:0009,0.0,0.0,0.0,0.0,8.06,4.08,0.0
